SowID,Treatment,FarrowDate,Onset,Piglet,End,FarrowTime,Induce,DueDate,GestationLength,TNB,SB,SB_perc,Start_H,Start_M,Start_Minutes,Finish_H,Finish_M,Finish_Minutes,Duration,Factor
15071,2,827,1899-12-31T15:05:00Z,1,1899-12-31T18:30:00Z,1900-01-01T03:25:00Z,0,829,113,11,0,0,15,05,905,18,30,1110,205,1
15077,2,809,1899-12-31T05:53:00Z,1,1899-12-31T11:40:00Z,1900-01-01T05:47:00Z,0,808,116,13,0,0,05,53,353,11,40,700,347,1
15083,2,817,1899-12-31T18:13:00Z,1,1899-12-31T22:54:00Z,1900-01-01T04:41:00Z,0,817,115,11,0,0,18,13,1093,22,54,1374,281,1
15101,2,827,1899-12-31T07:07:00Z,1,1899-12-31T10:15:00Z,1900-01-01T03:08:00Z,0,829,113,13,1,0.07692307692307693,07,07,427,10,15,615,188,1
15109,2,809,1899-12-31T19:09:00Z,1,1899-12-31T21:49:00Z,1900-01-01T02:40:00Z,0,810,114,12,0,0,19,09,1149,21,49,1309,160,1
15127,2,819,1899-12-31T15:09:00Z,1,1899-12-31T22:07:00Z,1900-01-01T06:58:00Z,0,820,114,14,0,0,15,09,909,22,07,1327,418,1
15133,2,816,1899-12-31T07:08:00Z,1,1899-12-31T13:01:00Z,1900-01-01T05:53:00Z,0,815,116,15,0,0,07,08,428,13,01,781,353,1
15137,2,812,1899-12-31T09:25:00Z,1,1899-12-31T16:56:00Z,1900-01-01T07:31:00Z,0,809,118,13,1,0.07692307692307693,09,25,565,16,56,1016,451,1
15140,2,809,1899-12-31T09:28:00Z,1,1899-12-31T11:29:00Z,1900-01-01T02:01:00Z,0,808,116,16,0,0,09,28,568,11,29,689,121,1
15143,2,825,1899-12-31T23:44:00Z,1,1899-12-31T03:03:00Z,1899-12-31T03:19:00Z,0,824,116,10,1,0.1,23,44,1424,03,03,183,199,1
15144,2,813,1899-12-31T07:00:00Z,1,1899-12-31T23:40:00Z,1900-01-01T16:40:00Z,0,810,118,13,0,0,07,00,420,23,40,1420,1000,1
15184,2,811,1899-12-31T08:40:00Z,1,1899-12-31T11:22:00Z,1900-01-01T02:42:00Z,0,810,116,16,0,0,08,40,520,11,22,682,162,1
15185,2,816,1899-12-31T06:50:00Z,1,1899-12-31T13:04:00Z,1900-01-01T06:14:00Z,0,817,114,19,1,0.05263157894736842,06,50,410,13,04,784,374,1
15190,2,826,1899-12-31T14:16:00Z,1,1899-12-31T22:18:00Z,1900-01-01T08:02:00Z,0,824,117,15,1,0.06666666666666667,14,16,856,22,18,1338,482,1
15199,2,811,1899-12-31T13:07:00Z,1,1899-12-31T18:48:00Z,1900-01-01T05:41:00Z,0,810,116,14,2,0.14285714285714285,13,07,787,18,48,1128,341,1
15219,2,817,1899-12-31T10:42:00Z,1,1899-12-31T16:25:00Z,1900-01-01T05:43:00Z,0,815,117,11,0,0,10,42,642,16,25,985,343,1
15225,2,825,1899-12-31T13:02:00Z,1,1899-12-31T15:36:00Z,1900-01-01T02:34:00Z,0,824,116,11,0,0,13,02,782,15,36,936,154,1
15237,2,820,1899-12-31T18:30:00Z,1,1899-12-31T03:16:00Z,1899-12-31T08:46:00Z,0,820,115,11,0,0,18,30,1110,03,16,196,526,1
15286,2,805,1899-12-31T05:55:00Z,1,1899-12-31T08:59:00Z,1900-01-01T03:04:00Z,0,804,116,9,0,0,05,55,355,08,59,539,184,1
15400,2,825,1899-12-31T13:40:00Z,1,1899-12-31T18:00:00Z,1900-01-01T04:20:00Z,0,824,116,18,0,0,13,40,820,18,00,1080,260,1
4154,2,810,1899-12-31T16:34:00Z,2,1899-12-31T20:34:00Z,1899-12-31T04:00:00Z,0,808,117,15,2,0.13333333333333333,16,34,994,20,34,1234,240,1
4230,2,820,1899-12-31T09:08:00Z,2,1899-12-31T12:09:00Z,1899-12-31T03:01:00Z,0,819,116,13,2,0.15384615384615385,09,08,548,12,09,729,181,1
4887,2,819,1899-12-31T14:00:00Z,2,1899-12-31T18:21:00Z,1900-01-01T04:21:00Z,0,819,115,15,1,0.06666666666666667,14,00,840,18,21,1101,261,1
5228,2,814,1899-12-31T04:20:00Z,2,1899-12-31T14:50:00Z,1900-01-01T10:30:00Z,0,812,117,13,1,0.07692307692307693,04,20,260,14,50,890,630,1
5378,2,821,1899-12-31T22:55:00Z,2,1899-12-31T08:07:00Z,1899-12-31T09:12:00Z,0,820,116,18,0,0,22,55,1375,08,07,487,552,1
5852,2,806,1899-12-31T09:22:00Z,2,1899-12-31T14:56:00Z,1900-01-01T05:34:00Z,0,804,117,25,2,0.08,09,22,562,14,56,896,334,1
5990,2,815,1899-12-31T21:32:00Z,2,1899-12-31T03:29:00Z,1899-12-31T05:57:00Z,0,813,117,13,2,0.15384615384615385,21,32,1292,03,29,209,357,1
6256,2,821,1899-12-31T10:35:00Z,2,1899-12-31T16:06:00Z,1900-01-01T05:31:00Z,0,820,116,18,2,0.1111111111111111,10,35,635,16,06,966,331,1
6413,2,799,1899-12-31T23:03:00Z,2,1899-12-31T05:00:00Z,1899-12-31T05:57:00Z,0,798,116,14,4,0.2857142857142857,23,03,1383,05,00,300,357,1
7316,2,810,1899-12-31T06:40:00Z,2,1899-12-31T12:53:00Z,1900-01-01T06:13:00Z,0,808,117,12,2,0.16666666666666666,06,40,400,12,53,773,373,1
7649,2,814,1899-12-31T05:18:00Z,2,1899-12-31T21:45:00Z,1900-01-01T16:27:00Z,0,811,118,16,0,0,05,18,318,21,45,1305,987,1
7784,2,823,1899-12-31T23:13:00Z,2,1899-12-31T05:54:00Z,1899-12-31T06:41:00Z,0,822,116,18,0,0,23,13,1393,05,54,354,401,1
7864,2,806,1899-12-31T16:10:00Z,2,1899-12-31T20:28:00Z,1900-01-01T04:18:00Z,0,805,116,14,0,0,16,10,970,20,28,1228,258,1
7916,2,796,1899-12-31T05:37:00Z,2,1899-12-31T07:43:00Z,1900-01-01T02:06:00Z,0,795,116,14,0,0,05,37,337,07,43,463,126,1
7944,2,795,1899-12-31T12:14:00Z,2,1899-12-31T16:57:00Z,1900-01-01T04:43:00Z,0,794,116,16,0,0,12,14,734,16,57,1017,283,1
8132,2,824,1899-12-31T05:45:00Z,2,1899-12-31T15:30:00Z,1900-01-01T09:45:00Z,0,822,117,9,0,0,05,45,345,15,30,930,585,1
8139,2,820,1899-12-31T12:08:00Z,2,1899-12-31T15:22:00Z,1900-01-01T03:14:00Z,0,819,116,15,2,0.13333333333333333,12,08,728,15,22,922,194,1
8433,2,795,1899-12-31T16:05:00Z,2,1899-12-31T19:49:00Z,1900-01-01T03:44:00Z,0,794,116,16,1,0.0625,16,05,965,19,49,1189,224,1
8783,2,811,1899-12-31T18:05:00Z,2,1899-12-31T21:26:00Z,1900-01-01T03:21:00Z,0,809,117,9,0,0,18,05,1085,21,26,1286,201,1
8817,2,808,1899-12-31T14:34:00Z,2,1899-12-31T18:01:00Z,1900-01-01T03:27:00Z,0,806,117,13,0,0,14,34,874,18,01,1081,207,1
8902,2,809,1899-12-31T18:22:00Z,2,1899-12-31T22:42:00Z,1900-01-01T04:20:00Z,0,809,115,20,3,0.15,18,22,1102,22,42,1362,260,1
9087,2,795,1899-12-31T19:49:00Z,2,1899-12-31T02:48:00Z,1899-12-31T06:59:00Z,0,794,116,15,4,0.26666666666666666,19,49,1189,02,48,168,419,1
9351,2,808,1899-12-31T03:30:00Z,2,1899-12-31T13:02:00Z,1900-01-01T09:32:00Z,0,805,118,23,7,0.30434782608695654,03,30,210,13,02,782,572,1
9380,2,807,1899-12-31T16:31:00Z,2,1899-12-31T19:45:00Z,1900-01-01T03:14:00Z,0,805,117,17,5,0.29411764705882354,16,31,991,19,45,1185,194,1
9492,2,824,1899-12-31T04:30:00Z,2,1899-12-31T07:57:00Z,1900-01-01T03:27:00Z,0,822,117,11,1,0.09090909090909091,04,30,270,07,57,477,207,1
9511,2,828,1899-12-31T23:45:00Z,2,1899-12-31T23:48:00Z,1900-01-01T00:03:00Z,0,828,115,8,0,0,23,45,1425,23,48,1428,3,1
9685,2,822,1899-12-31T09:05:00Z,2,1899-12-31T12:18:00Z,1900-01-01T03:13:00Z,0,822,115,18,0,0,09,05,545,12,18,738,193,1
10359,2,797,1899-12-31T16:03:00Z,2,1899-12-31T22:01:00Z,1900-01-01T05:58:00Z,0,794,118,20,0,0,16,03,963,22,01,1321,358,1
12502,2,812,1899-12-31T17:53:00Z,2,1899-12-31T22:30:00Z,1900-01-01T04:37:00Z,0,811,116,18,0,0,17,53,1073,22,30,1350,277,1
12755,2,821,1899-12-31T07:20:00Z,2,1899-12-31T10:38:00Z,1900-01-01T03:18:00Z,0,822,114,21,0,0,07,20,440,10,38,638,198,1
12804,2,797,1899-12-31T05:47:00Z,2,1899-12-31T12:35:00Z,1900-01-01T06:48:00Z,0,796,116,10,0,0,05,47,347,12,35,755,408,1
12859,2,812,1899-12-31T16:46:00Z,2,1899-12-31T21:18:00Z,1900-01-01T04:32:00Z,0,812,115,17,3,0.17647058823529413,16,46,1006,21,18,1278,272,1
12865,2,828,1899-12-31T04:48:00Z,2,1899-12-31T13:09:00Z,1900-01-01T08:21:00Z,0,827,116,20,0,0,04,48,288,13,09,789,501,1
12930,2,825,1899-12-31T08:01:00Z,2,1899-12-31T19:04:00Z,1900-01-01T11:03:00Z,0,824,116,20,4,0.2,08,01,481,19,04,1144,663,1
13012,2,823,1899-12-31T12:17:00Z,2,1899-12-31T22:14:00Z,1900-01-01T09:57:00Z,0,826,112,14,2,0.14285714285714285,12,17,737,22,14,1334,597,1
13028,2,825,1899-12-31T19:08:00Z,2,1899-12-31T22:43:00Z,1900-01-01T03:35:00Z,0,824,116,8,2,0.25,19,08,1148,22,43,1363,215,1
13811,2,810,1899-12-31T22:57:00Z,2,1899-12-31T03:06:00Z,1899-12-31T04:09:00Z,0,809,116,15,0,0,22,57,1377,03,06,186,249,1
13962,2,803,1899-12-31T15:17:00Z,2,1899-12-31T18:57:00Z,1900-01-01T03:40:00Z,0,801,117,17,5,0.29411764705882354,15,17,917,18,57,1137,220,1
14075,2,815,1899-12-31T06:05:00Z,2,1899-12-31T08:27:00Z,1900-01-01T02:22:00Z,0,812,118,15,1,0.06666666666666667,06,05,365,08,27,507,142,1
14119,2,811,1899-12-31T11:21:00Z,2,1899-12-31T19:20:00Z,1900-01-01T07:59:00Z,0,809,117,13,1,0.07692307692307693,11,21,681,19,20,1160,479,1
14233,2,816,1899-12-31T15:33:00Z,2,1899-12-31T18:32:00Z,1900-01-01T02:59:00Z,0,815,116,17,0,0,15,33,933,18,32,1112,179,1
14307,2,826,1899-12-31T16:50:00Z,2,1899-12-31T22:13:00Z,1900-01-01T05:23:00Z,0,824,117,16,1,0.0625,16,50,1010,22,13,1333,323,1
15021,2,817,1899-12-31T02:56:00Z,2,1899-12-31T06:21:00Z,1900-01-01T03:25:00Z,0,817,115,14,1,0.07142857142857142,02,56,176,06,21,381,205,1
15037,2,824,1899-12-31T01:06:00Z,2,1899-12-31T05:10:00Z,1900-01-01T04:04:00Z,0,824,115,15,0,0,01,06,66,05,10,310,244,1
15135,2,825,1899-12-31T14:47:00Z,2,1899-12-31T18:10:00Z,1900-01-01T03:23:00Z,0,827,113,14,3,0.21428571428571427,14,47,887,18,10,1090,203,1
15139,2,816,1899-12-31T22:51:00Z,2,1899-12-31T03:58:00Z,1899-12-31T05:07:00Z,0,815,116,18,1,0.05555555555555555,22,51,1371,03,58,238,307,1
15202,2,805,1899-12-31T23:03:00Z,2,1899-12-31T00:11:00Z,1899-12-31T01:08:00Z,0,804,116,3,0,0,23,03,1383,00,11,11,68,1
15223,2,825,1899-12-31T10:12:00Z,2,1899-12-31T14:00:00Z,1900-01-01T03:48:00Z,0,824,116,14,1,0.07142857142857142,10,12,612,14,00,840,228,1
15252,2,810,1899-12-31T11:08:00Z,2,1899-12-31T15:08:00Z,1900-01-01T04:00:00Z,0,810,115,14,1,0.07142857142857142,11,08,668,15,08,908,240,1
15288,2,813,1899-12-31T07:01:00Z,2,1899-12-31T15:15:00Z,1900-01-01T08:14:00Z,0,810,118,11,2,0.18181818181818182,07,01,421,15,15,915,494,1
15298,2,817,1899-12-31T07:41:00Z,2,1899-12-31T11:29:00Z,1900-01-01T03:48:00Z,0,815,117,15,1,0.06666666666666667,07,41,461,11,29,689,228,1
4874,2,806,1899-12-31T23:52:00Z,3,1899-12-31T03:17:00Z,1899-12-31T03:25:00Z,0,806,115,16,0,0,23,52,1432,03,17,197,205,1
5570,2,810,1899-12-31T20:03:00Z,3,1899-12-31T22:03:00Z,1900-01-01T02:00:00Z,0,808,117,17,4,0.23529411764705882,20,03,1203,22,03,1323,120,1
6096,2,799,1899-12-31T22:57:00Z,3,1899-12-31T04:42:00Z,1899-12-31T05:45:00Z,0,797,117,19,3,0.15789473684210525,22,57,1377,04,42,282,345,1
6594,2,820,1899-12-31T12:11:00Z,3,1899-12-31T16:49:00Z,1900-01-01T04:38:00Z,0,820,115,12,1,0.08333333333333333,12,11,731,16,49,1009,278,1
7779,2,797,1899-12-31T17:05:00Z,3,1899-12-31T22:04:00Z,1900-01-01T04:59:00Z,0,794,118,18,2,0.1111111111111111,17,05,1025,22,04,1324,299,1
8294,2,796,1899-12-31T07:19:00Z,3,1899-12-31T11:51:00Z,1900-01-01T04:32:00Z,0,795,116,22,3,0.13636363636363635,07,19,439,11,51,711,272,1
10363,2,800,1899-12-31T23:58:00Z,3,1899-12-31T05:05:00Z,1899-12-31T05:07:00Z,0,798,117,17,1,0.058823529411764705,23,58,1438,05,05,305,307,1
11123,2,825,1899-12-31T00:51:00Z,3,1899-12-31T05:52:00Z,1900-01-01T05:01:00Z,0,824,116,11,0,0,00,51,51,05,52,352,301,1
12832,2,821,1899-12-31T06:40:00Z,3,1899-12-31T09:02:00Z,1900-01-01T02:22:00Z,0,819,117,7,0,0,06,40,400,09,02,542,142,1
13577,2,814,1899-12-31T04:21:00Z,3,1899-12-31T06:41:00Z,1900-01-01T02:20:00Z,0,812,117,11,1,0.09090909090909091,04,21,261,06,41,401,140,1
14252,2,813,1899-12-31T06:40:00Z,3,1899-12-31T09:39:00Z,1900-01-01T02:59:00Z,0,812,116,13,3,0.23076923076923078,06,40,400,09,39,579,179,1
14700,2,798,1899-12-31T11:24:00Z,3,1899-12-31T14:55:00Z,1900-01-01T03:31:00Z,0,797,116,15,0,0,11,24,684,14,55,895,211,1
15015,2,815,1899-12-31T17:30:00Z,3,1899-12-31T20:41:00Z,1900-01-01T03:11:00Z,0,817,113,12,0,0,17,30,1050,20,41,1241,191,1
15016,2,810,1899-12-31T16:36:00Z,3,1899-12-31T23:00:00Z,1900-01-01T06:24:00Z,0,810,115,14,5,0.35714285714285715,16,36,996,23,00,1380,384,1
15020,2,819,1899-12-31T14:00:00Z,3,1899-12-31T16:34:00Z,1900-01-01T02:34:00Z,0,817,117,16,1,0.0625,14,00,840,16,34,994,154,1
15128,2,812,1899-12-31T17:57:00Z,3,1899-12-31T21:02:00Z,1900-01-01T03:05:00Z,0,808,119,7,0,0,17,57,1077,21,02,1262,185,1
15174,2,811,1899-12-31T19:50:00Z,3,1899-12-31T01:50:00Z,1899-12-31T06:00:00Z,0,809,117,11,0,0,19,50,1190,01,50,110,360,1
15235,2,805,1899-12-31T18:51:00Z,3,1899-12-31T00:14:00Z,1899-12-31T05:23:00Z,0,804,116,17,8,0.47058823529411764,18,51,1131,00,14,14,323,1
15260,2,820,1899-12-31T16:03:00Z,3,1899-12-31T20:15:00Z,1900-01-01T04:12:00Z,0,817,118,13,1,0.07692307692307693,16,03,963,20,15,1215,252,1
15274,2,804,1899-12-31T13:19:00Z,3,1899-12-31T06:48:00Z,1899-12-31T17:29:00Z,0,804,115,14,1,0.07142857142857142,13,19,799,06,48,408,1049,1
15287,2,818,1899-12-31T11:52:00Z,3,1899-12-31T15:56:00Z,1900-01-01T04:04:00Z,0,817,116,16,3,0.1875,11,52,712,15,56,956,244,1
5253,2,811,1899-12-31T22:05:00Z,4,1899-12-31T03:33:00Z,1899-12-31T05:28:00Z,0,809,117,18,2,0.1111111111111111,22,05,1325,03,33,213,328,1
6087,2,814,1899-12-31T14:50:00Z,4,1899-12-31T18:15:00Z,1900-01-01T03:25:00Z,0,813,116,15,4,0.26666666666666666,14,50,890,18,15,1095,205,1
7959,2,812,1899-12-31T07:01:00Z,4,1899-12-31T12:46:00Z,1900-01-01T05:45:00Z,0,808,119,12,1,0.08333333333333333,07,01,421,12,46,766,345,1
12129,2,802,1899-12-31T13:00:00Z,4,1899-12-31T19:05:00Z,1900-01-01T06:05:00Z,0,801,116,19,1,0.05263157894736842,13,00,780,19,05,1145,365,1
13689,2,803,1899-12-31T08:12:00Z,4,1899-12-31T12:50:00Z,1900-01-01T04:38:00Z,0,801,117,18,1,0.05555555555555555,08,12,492,12,50,770,278,1
13831,2,798,1899-12-31T23:53:00Z,4,1899-12-31T02:06:00Z,1899-12-31T02:13:00Z,0,797,116,13,0,0,23,53,1433,02,06,126,133,1
14008,2,803,1899-12-31T17:41:00Z,4,1899-12-31T01:07:00Z,1899-12-31T07:26:00Z,0,801,117,19,0,0,17,41,1061,01,07,67,446,1
15183,2,810,1899-12-31T21:46:00Z,4,1899-12-31T01:57:00Z,1899-12-31T04:11:00Z,0,810,115,18,4,0.2222222222222222,21,46,1306,01,57,117,251,1
15228,2,812,1899-12-31T16:41:00Z,4,1899-12-31T19:33:00Z,1900-01-01T02:52:00Z,0,809,118,7,0,0,16,41,1001,19,33,1173,172,1
6069,2,806,1899-12-31T22:44:00Z,5,1899-12-31T01:35:00Z,1899-12-31T02:51:00Z,0,805,116,14,1,0.07142857142857142,22,44,1364,01,35,95,171,1
8008,2,795,1899-12-31T05:11:00Z,5,1899-12-31T13:18:00Z,1900-01-01T08:07:00Z,0,794,116,15,1,0.06666666666666667,05,11,311,13,18,798,487,1
12728,2,825,1899-12-31T02:45:00Z,5,1899-12-31T04:55:00Z,1900-01-01T02:10:00Z,0,824,116,18,2,0.1111111111111111,02,45,165,04,55,295,130,1
4717,2,826,1899-12-31T22:05:00Z,6,1899-12-31T01:05:00Z,1899-12-31T03:00:00Z,0,826,115,18,0,0,22,05,1325,01,05,65,180,1
6253,2,815,1899-12-31T20:00:00Z,6,1899-12-31T21:42:00Z,1900-01-01T01:42:00Z,0,815,115,21,3,0.14285714285714285,20,00,1200,21,42,1302,102,1
15270,2,818,1899-12-31T21:36:00Z,6,1899-12-31T01:38:00Z,1899-12-31T04:02:00Z,0,817,116,15,1,0.06666666666666667,21,36,1296,01,38,98,242,1
6550,2,797,1899-12-31T03:05:00Z,7,1899-12-31T11:50:00Z,1900-01-01T08:45:00Z,0,795,117,16,5,0.3125,03,05,185,11,50,710,525,1
9403,2,808,1899-12-31T21:26:00Z,7,1899-12-31T03:08:00Z,1899-12-31T05:42:00Z,0,806,117,16,0,0,21,26,1286,03,08,188,342,1
15096,2,809,1899-12-31T19:10:00Z,9,1899-12-31T23:08:00Z,1900-01-01T03:58:00Z,0,810,114,18,5,0.2777777777777778,19,10,1150,23,08,1388,238,1
15163,2,819,1899-12-31T00:16:00Z,9,1899-12-31T03:44:00Z,1900-01-01T03:28:00Z,0,820,114,17,0,0,00,16,16,03,44,224,208,1
15182,2,830,1899-12-31T13:36:00Z,9,NA,1899-12-31T10:24:00Z,0,829,116,17,1,0.058823529411764705,13,36,816,NA,NA,NA,NA,1
14040,2,823,1899-12-31T06:46:00Z,10,1899-12-31T08:07:00Z,1900-01-01T01:21:00Z,0,822,116,16,0,0,06,46,406,08,07,487,81,1
15043,2,811,1899-12-31T11:10:00Z,14,1899-12-31T14:12:00Z,1900-01-01T03:02:00Z,0,810,116,13,2,0.15384615384615385,11,10,670,14,12,852,182,1
7933,2,795,1899-12-31T05:10:00Z,16,1899-12-31T00:44:00Z,1899-12-31T19:34:00Z,0,794,116,16,4,0.25,05,10,310,00,44,44,1174,1
